datetime,returns,input_returns,SPY
2012-08-01,-0.002290958003899725,0.13889151723353627,0.08200227821753078
2012-08-02,-0.0032823449161239224,0.13515449109295535,0.07509770666436545
2012-08-03,0.000982251767000751,0.13626913690812187,0.10327393617256234
2012-08-06,0.0,0.13626913690812187,0.09708132459878481
2012-08-07,0.001025820880730921,0.13743436778213275,0.1020949329643484
2012-08-08,0.0011992812001226803,0.13879802983062428,0.10330644949798592
2012-08-09,0.001639961186817376,0.14066501052467717,0.10416060281850699
2012-08-10,0.001987333173585414,0.1429311601545432,0.1057963328519327
2012-08-13,0.0,0.1429311601545432,0.10529931495928861
2012-08-14,-0.0008240045010461784,0.1419896831531395,0.10544139068565063
2012-08-15,0.0001626944945113435,0.14217541867921832,0.10657783503539135
2012-08-16,0.00330730597726444,0.14595172443618987,0.11395633805064513
2012-08-17,0.003964073443792733,0.1504929015644707,0.11529446045363125
2012-08-20,0.0,0.1504929015644707,0.11536479383385344
2012-08-21,-0.00033121814460319193,0.15011195940299332,0.11234067118106486
2012-08-22,-0.0005340287418341938,0.14949796320300848,0.11276392174539897
2012-08-23,-0.001642639593002984,0.14761035719732413,0.10461979538804457
2012-08-24,-0.0004855251436552844,0.1470533422962181,0.11062697556790452
2012-08-27,0.0,0.1470533422962181,0.11083897471990792
2012-08-28,-0.00018652494462447294,0.1468394569181883,0.10984985503642632
2012-08-29,0.00026373861811380934,0.14714182565663617,0.11062778997277699
2012-08-30,-0.0013522100885127062,0.1455911468244113,0.10341981880466179
2012-08-31,-0.00024234361704703706,0.14531360935917947,0.10776176485064361
2012-09-04,0.0,0.14531360935917947,0.10726566279536372
2012-09-05,-0.0005256577086076924,0.14471175999188748,0.10641478000446813
2012-09-06,0.003691224995842654,0.14893578945256347,0.12671142325193116
2012-09-07,0.004373372619006867,0.15395890339059196,0.13060653349746223
2012-09-10,0.0,0.15395890339059196,0.12492510898419389
2012-09-11,0.0005945986472321184,0.1546448268475004,0.1277123711958865
2012-09-12,0.0015318824576518392,0.156413042925349,0.13104778916545073
2012-09-13,0.004724493927875228,0.16187476964860711,0.14628430138928908
2012-09-14,0.006249798148043873,0.16913395110111057,0.15044556750566798
2012-09-17,0.0,0.16913395110111057,0.14732056750566813
2012-09-18,-0.0011882045441030653,0.16774521835420983,0.14650279457395213
2012-09-19,-0.0005951393943477226,0.16705046631733167,0.1470484227283648
2012-09-20,-0.0016560040851264625,0.16511843575944898,0.14711658905419997
2012-09-21,-0.0016838544368782888,0.16315716594898644,0.14139100797588217
2012-09-24,0.0,0.16315716594898644,0.13984853865388316
2012-09-25,-0.0035330208480627233,0.1590490083782546,0.12924055348446425
2012-09-26,-0.004565543352893895,0.15375900102897874,0.12365415514997427
2012-09-27,-0.0024523907824294104,0.15093043612098528,0.13304038635134208
2012-09-28,-0.003150431156209258,0.14730566908350048,0.12840819608585544
2012-10-01,0.0,0.14730566908350048,0.13101290540029595
2012-10-02,0.0006127478987232552,0.14800845259240986,0.13208672160452886
2012-10-03,0.0015316921511025977,0.14976628412150317,0.13616976658722785
2012-10-04,0.0036334759756888463,0.15394259435629995,0.1433032699299806
2012-10-05,0.003677559691564979,0.15818493295874836,0.14340592176915928
2012-10-08,0.0,0.15818493295874836,0.13999823051419835
2012-10-09,-0.002327322560015971,0.15549032001364801,0.1300972404151884
2012-10-10,-0.0030922395401555306,0.1519184057973349,0.12371721267593744
2012-10-11,-0.0023919039728602246,0.14916400834462487,0.12427555996795316
2012-10-12,-0.003037110802732726,0.1456749882604977,0.1209971001465244
2012-10-15,0.0,0.1456749882604977,0.12932518468708026
2012-10-16,0.004027962608495005,0.15028824107869448,0.1394584439874688
2012-10-17,-0.008029671620270502,0.14105476095895575,0.1439932797714457
2012-10-18,-0.007225092731773123,0.13281319495782187,0.14139410056487936
2012-10-19,-0.019742480340941938,0.11045592239864777,0.12472697671355587
2012-10-22,0.0,0.11045592239864777,0.12486924644580978
2012-10-23,-0.0022003276111492594,0.10801336578697651,0.11099294772187136
2012-10-24,-0.0023462602666263965,0.10541454200331923,0.10816449347211901
2012-10-25,-0.001840112572299235,0.10338113238218768,0.11107188249495263
2012-10-26,-0.002389682333899782,0.10074528192304036,0.11050623164294095
2012-10-31,0.0,0.10074528192304036,0.11050623164294095
2012-11-01,0.0005118899770982443,0.1013085539095751,0.12097669503169241
2012-11-02,-0.0008723347218040871,0.10034816543391872,0.11208500561070235
2012-11-05,0.0,0.10034816543391872,0.11412371711112622
2012-11-06,0.002186378024485352,0.10275313740334423,0.12195883145134533
2012-11-07,-0.001735175148922277,0.10084030649856804,0.09929514930249243
2012-11-08,-0.00398871321829803,0.09645083896020484,0.0872711012063
2012-11-09,-0.004315846530873632,0.09172031461262908,0.08814041444883843
2012-11-12,0.0,0.09172031461262908,0.08890040286806244
2012-11-13,-0.000762983191733869,0.09088763131189118,0.08546497090769652
2012-11-14,-0.00354536056456234,0.08702134681339917,0.07196544264004293
2012-11-15,-0.003915678565179424,0.08276636247601679,0.07027412969123611
2012-11-16,-0.002356281325922159,0.08021592795716082,0.07521149151879702
2012-11-19,0.0,0.08021592795716082,0.09545054702953978
2012-11-20,0.00037714736716307613,0.08062318967531755,0.09588179837720026
2012-11-21,0.00038764540802710624,0.08104194555192314,0.09774974866098494
2012-11-23,0.0027553934513533202,0.08401962684494206,0.11137470384205347
2012-11-26,0.0,0.08401962684494206,0.109252312614604
2012-11-27,-0.0008988653364270321,0.08304557016293547,0.10414773976809567
2012-11-28,0.0006722959144827886,0.08377344971887955,0.11227144816972032
2012-11-29,0.0018022663679026936,0.08572603451843627,0.11686606186873781
2012-11-30,0.0018458728876745445,0.08772946707269372,0.11711233262584446
2012-12-03,0.0,0.08772946707269372,0.11215295729609867
2012-12-04,5.308622761213033e-05,0.08778719097909395,0.11073903011334867
2012-12-05,0.0013879015979803711,0.0892964214998321,0.11250894161777344
2012-12-06,0.001858993587300093,0.09132073203439878,0.11590116776618327
2012-12-07,0.002212175180624894,0.09373411009399023,0.1189649795706628
2012-12-10,0.0,0.09373411009399023,0.11937224004182098
2012-12-11,0.0012280210665620822,0.09507678643450662,0.12615949095953882
2012-12-12,0.0016775333172706919,0.09691319651923397,0.1266474998831305
2012-12-13,0.0011331591251003284,0.09815575645994214,0.1205155230174069
2012-12-14,7.67322215429362e-05,0.09823999213602323,0.11683537157661603
2012-12-17,0.0,0.09823999213602323,0.12855134799125573
2012-12-18,0.002582612169572422,0.10107536912279663,0.1396802344070587
2012-12-19,0.0014846380405797587,0.1027095208206935,0.13225091611580184
2012-12-20,0.0025846327187317598,0.10555866820141901,0.13800322050280034
2012-12-21,0.0008614257121361788,0.1065107076661126,0.12194754244326332
2012-12-24,0.0,0.1065107076661126,0.1188660941625714
2012-12-26,-0.001134394114536781,0.10525590614378863,0.11465113104349874
2012-12-27,-0.0012346608353674213,0.10389174459623891,0.1133220305143982
2012-12-28,-0.0031208336758009408,0.10044783123383624,0.10250271228120503
2012-12-31,0.0,0.10044783123383624,0.11949907020450715
2013-01-02,0.004960463537196349,0.10590473600922157,0.14512929280123493
2013-01-03,0.005049296112019655,0.11148691721661688,0.1428980179826673
2013-01-04,0.00646407138102288,0.11866926775673968,0.14726144425009538
2013-01-07,0.0,0.11866926775673968,0.1445252278123008
2013-01-08,-0.00025756910550060914,0.11838122795744273,0.14164859947555913
2013-01-09,0.0007611779771879926,0.11923223483360335,0.14419343642461285
2013-01-10,0.0018693556111465525,0.12132378954874032,0.1521429978281218
2013-01-11,0.0016389916166507422,0.12316102632188816,0.15207500761871182
2013-01-14,0.0,0.12316102632188816,0.15139505929478447
2013-01-15,-4.876451288184465e-05,0.12310627387785808,0.15207547026300924
2013-01-16,-0.0006934749161376332,0.12232768320347724,0.1519394805982239
2013-01-17,0.000984538541794572,0.12343229553253834,0.15839986822148122
2013-01-18,0.001673788249812049,0.1253120669778008,0.16062959795121104
2013-01-28,0.0,0.1253120669778008,0.15943159462342396
2013-01-29,0.00022764263946910268,0.12556815216327294,0.1633630932573948
2013-01-30,-0.00027810513440131463,0.12525522828626445,0.15944699077498403
2013-01-31,-0.00029537671017901523,0.12492296286387197,0.1571147458226285
2013-02-01,0.0006196679833298702,0.1256198134305092,0.16726703008658794
2013-02-04,0.0,0.1256198134305092,0.15615885764543477
2013-02-05,0.0010314991146818575,0.1267805094479046,0.16612141447881273
2013-02-06,0.002639408618962183,0.12975357174032662,0.16684965016236114
2013-02-07,0.0011986790110479063,0.13110734225100615,0.16552654881279785
2013-02-08,0.0026475094033974146,0.13410098469706389,0.17109093673012696
2013-02-11,0.0,0.13410098469706389,0.17089330827162894
2013-02-12,0.00010401776788009686,0.13421891304811373,0.17254053763184504
2013-02-13,0.0006916183126498954,0.135003104947869,0.17340226635175032
2013-02-14,0.0006242982107430463,0.13571145547334879,0.17431583248013582
2013-02-15,0.0003728804284266322,0.13613480274358775,0.17313387700045904
2013-02-19,0.0,0.13613480274358775,0.1806284532939308
2013-02-20,-0.0034735469289701093,0.13218966423498513,0.16816515802476278
2013-02-21,-0.0054151218232826,0.1260607132586161,0.16208613066913957
2013-02-22,-0.003531038678360739,0.12208584954217275,0.17185876728661065
2013-02-25,0.0,0.12208584954217275,0.15283183990495297
2013-02-26,0.001136200069003742,0.12336034518472895,0.15967747748884564
2013-02-27,0.0029992576384763932,0.12672848787953425,0.17227579771281568
2013-02-28,0.0029499143081883595,0.13005115413556337,0.17030094418111938
2013-03-01,0.003744611112499873,0.13428137738609577,0.17359887967350116
2013-03-04,0.0,0.13428137738609577,0.17892397335570465
2013-03-05,0.0028492404380168024,0.13751216859344617,0.18788290613101202
2013-03-06,0.0038640981963852347,0.1419062044554216,0.18924397943453142
2013-03-07,0.005442533984627571,0.14811906370406294,0.19103038720152177
2013-03-08,0.0067149600511166065,0.15582616473547492,0.19532045801353387
2013-03-11,0.0,0.15582616473547492,0.19911613480200532
2013-03-12,-0.000598505827588395,0.15513461642493165,0.19687297643502466
2013-03-13,0.0002067143436532026,0.15537332320163488,0.19831824878857035
2013-03-14,0.001425506937184895,0.15701979098179175,0.20360993282692696
2013-03-15,0.0009328369395591894,0.1580987582888606,0.19786757335522417
2013-03-18,0.0,0.1580987582888606,0.19234873872774544
2013-03-19,-0.0007933988205977271,0.15718021624907544,0.1900257084638235
2013-03-20,0.001183659834291631,0.15854948813909878,0.19701102636046655
2013-03-21,-0.00039098597055236135,0.1580966555138036,0.18846198660197216
2013-03-22,0.0005761616525272908,0.15876369423958167,0.19650168626315154
2013-03-25,0.0,0.15876369423958167,0.19232430837112066
2013-03-26,0.001660427187467084,0.16068712557076303,0.2003268898490168
2013-03-27,0.0019756188176003405,0.16297947342540647,0.2003268898490168
2013-03-28,0.0036456275469899046,0.16721792101958347,0.2034000699501756
2013-04-01,0.0,0.16721792101958347,0.19944270734086955
2013-04-02,0.0005767459153941346,0.16789089681571712,0.20437702326525264
2013-04-03,-0.0020872180539137294,0.16545402241647666,0.19423801038424254
2013-04-04,-0.0011493865167342455,0.16411488850993722,0.1982965042320814
2013-04-05,-0.001968990724483772,0.16182348212357958,0.19379246214302695
2013-04-08,0.0,0.16182348212357958,0.20057264750246714
2013-04-09,0.0006775252445762561,0.16261039738081526,0.2040295324650175
2013-04-10,0.003995726293365481,0.16725439898877834,0.21627833629276863
2013-04-11,0.004409274989140541,0.17239952101149789,0.21955557836751502
2013-04-12,0.003325375544040303,0.1762969652205395,0.21710567573544023
2013-04-15,0.0,0.1762969652205395,0.19391927775055348
2013-04-16,0.003308470590129921,0.1801874908740806,0.20869512581460795
2013-04-17,0.0005169559249971146,0.18079740543406758,0.19408360176912173
2013-04-18,-0.0008573043758344363,0.17978541833220663,0.1878299753104793
2013-04-19,0.0024842335538349095,0.18271536609817735,0.19652337092485586
2013-04-22,0.0,0.18271536609817735,0.20096124074734106
2013-04-23,0.0033543606092147887,0.18668138477513369,0.2112705190978566
2013-04-24,0.004470056299493177,0.19198427138874308,0.21190431298808346
2013-04-25,0.007069880297159507,0.20040885419781101,0.21595802466784034
2013-04-26,0.005869315857987807,0.20745227169375938,0.2141916860354911
2013-04-29,0.0,0.20745227169375938,0.22089037157644156
2013-04-30,0.0009531314505000732,0.2086027814621848,0.2232758078601829
2013-05-01,-0.0017729412631933678,0.20646065256118487,0.2145082727900426
2013-05-02,0.000585335377652449,0.20716662112783174,0.2237956116831434
2013-05-03,0.0033363222049970437,0.2111928894142244,0.23392393719175059
2013-05-06,0.0,0.2111928894142244,0.2364771075848893
2013-05-07,0.0008940982000588258,0.212275485567381,0.2415451011564061
2013-05-08,0.002265745059351292,0.21502135845569995,0.24609676447231227
2013-05-09,0.0015972269359037937,0.21696143515844432,0.24328667508820548
2013-05-10,0.0027732285971116383,0.22033532624027044,0.24653444493244758
2013-05-20,0.0,0.22033532624027044,0.24647454317133585
2013-05-21,9.225079744437696e-05,0.22044786917822784,0.2479122715604809
2013-05-22,-0.0010621656818804988,0.21915194245088176,0.24049467270901245
2013-05-23,-0.001440545431678833,0.21739622913431486,0.2376018865943857
2013-05-24,-0.0016441673143940576,0.21539523146899986,0.2367436212574259
2013-05-28,0.0,0.21539523146899986,0.24274454075315519
2013-05-29,-0.0029721909325713114,0.21178393921715452,0.23625025332080393
2013-05-30,-0.0019170013595977288,0.20946165364571134,0.23994230028848348
2013-05-31,-0.0039459104469880164,0.20469067925371737,0.22556010165132484
2013-06-03,0.0,0.20469067925371737,0.23109713245679459
2013-06-04,-0.00128788951595214,0.20313964499088974,0.2262903177321217
2013-06-05,-0.0036079868686477645,0.19880006150110568,0.2123015674264236
2013-06-06,-0.0012712100830056295,0.1972766028665842,0.22134219444165232
2013-06-07,0.0006855378548941997,0.19809712886854144,0.23406265164069381
2013-06-10,0.0,0.19809712886854144,0.23406265164069381
2013-06-11,-0.00163512043430828,0.19613869786285038,0.22373498173778103
2013-06-12,-0.002939694109137372,0.1926234984475104,0.2154700122102578
2013-06-13,-0.0006454833913723878,0.1918539174701394,0.23067866754256078
2013-06-14,-0.0014478543617268554,0.19012881971317194,0.22437576272555818
2013-06-17,0.0,0.19012881971317194,0.23212817577902828
2013-06-18,0.001811190279138768,0.1922837025370558,0.24000338862261875
2013-06-19,-0.0009598502094852421,0.19113964221612756,0.2262163189028853
2013-06-20,-0.00624243873254773,0.18370632459887004,0.20143809926385206
2013-06-21,-0.006150127148729342,0.17642864482559653,0.1993678357757717
2013-06-24,0.0,0.17642864482559653,0.18673188933709695
2013-06-25,0.002317006913284127,0.17915358494907543,0.1963778844981818
2013-06-26,0.004200282489822006,0.18410481645627766,0.20624703158946353
2013-06-27,0.006490954533489496,0.1917883968518975,0.21211689545857823
2013-06-28,0.005870523583864761,0.1987826570698144,0.2080195525233906
2013-07-01,0.0,0.1987826570698144,0.2138791710248245
2013-07-02,0.0015265075144394876,0.20061204570598146,0.2129495726113391
2013-07-03,0.0008348960466336456,0.2016141245269946,0.2133837888510264
2013-07-05,0.006237518655764189,0.20910691823627062,0.22417247932721693
2013-07-08,0.0,0.20910691823627062,0.22984662973820935
2013-07-09,0.0013473863798744246,0.21073555628854068,0.2370746635300298
2013-07-10,0.0015204947192248306,0.2125759134242861,0.23745012528743312
2013-07-11,0.0033269678355336233,0.2166088894140956,0.2510585324742218
2013-07-12,0.00438199997696551,0.22193845597811604,0.25147659267489064
2013-07-22,0.0,0.22193845597811604,0.253427293153699
2013-07-23,-0.0002127480443761815,0.22167856930037944,0.2513033993483892
2013-07-24,-0.0012864746979714917,0.22010738444389782,0.24763779688888832
2013-07-25,-0.0010748685085260124,0.21879632523265494,0.2500707425333222
2013-07-26,-0.0011188294283455552,0.2174331120176451,0.2511362726345476
2013-07-29,0.0,0.2174331120176451,0.24806135098591645
2013-07-30,5.809694287284318e-05,0.2175038197668663,0.2480494878860884
2013-07-31,0.00020191503486195896,0.21774957774294182,0.24877314556041882
2013-08-01,0.003451815548219452,0.221951753624904,0.26033144086004534
2013-08-02,0.0037018121136528134,0.22647382632949078,0.2620307259883706
2013-08-05,0.0,0.22647382632949078,0.26056831007728554
2013-08-06,-0.0013970995570309584,0.22476083473681738,0.2548858261874203
2013-08-07,-0.0028288054805315965,0.22129726621170134,0.2516453854874852
2013-08-08,-0.0017857387213329324,0.21911700594657607,0.2553101212718569
2013-08-09,-0.0022061189039860045,0.21642830122143128,0.2524243733331054
2013-08-12,0.0,0.21642830122143128,0.2512490145238206
2013-08-13,0.00018756790674722524,0.21665639506443155,0.25419973919578176
2013-08-14,-0.0008781153291008907,0.215588353777579,0.24907032465654466
2013-08-15,-0.003603282668238505,0.21120957214898872,0.2350843106705306
2013-08-16,-0.003766668180995092,0.20664873457395655,0.23177862489098988
2013-08-19,0.0,0.20664873457395655,0.2253865366078083
2013-08-20,0.0018979647682350561,0.20893821248198488,0.23030248004411347
2013-08-21,0.0007164584197114503,0.20980410262542065,0.22414231577306618
2013-08-22,0.0022527817301892174,0.21252869767466534,0.23325753210753386
2013-08-23,0.003457073551631763,0.21671922558553472,0.23662980718882978
2013-08-26,0.0,0.21671922558553472,0.23290876529710008
2013-08-27,-0.0036000771649048018,0.21234026812334658,0.21682442794770257
2013-08-28,-0.0033383348952688184,0.20829429955926085,0.22037552082714898
2013-08-29,-0.0025623016560026237,0.20519922857775363,0.22196175717636496
2013-08-30,-0.004036999816863866,0.20033532603643012,0.21879430879968237
2013-09-03,0.0,0.20033532603643012,0.22331615420145431
2013-09-04,0.0020835661859307524,0.2028355369126516,0.23158916350858988
2013-09-05,0.0027002936556537334,0.20608255176649365,0.23285613183438178
2013-09-06,0.0025804513012512072,0.20919383887027312,0.2333381757003735
2013-09-09,0.0,0.20919383887027312,0.24293827206269597
2013-09-10,0.0023560097823061656,0.212041843841962,0.25031147797557757
2013-09-11,0.0034037263748064434,0.21616604929651692,0.25344998688775855
2013-09-12,0.002200347411529163,0.21884122689243846,0.25079355241314216
2013-09-13,0.002652126996274912,0.22207277203533654,0.2530427385628907
2013-09-16,0.0,0.22207277203533654,0.25883025406516436
2013-09-17,0.0008971736170660157,0.22316885312290363,0.2632927048901305
2013-09-18,0.0032652189329630947,0.22716156488551695,0.27487275983839726
2013-09-19,0.0031968001457024194,0.23108337801362802,0.2731911746409699
2013-09-20,0.0018440061148274065,0.23335282428163717,0.2613828856851932
2013-09-23,0.0,0.23335282428163717,0.25675542551649594
2013-09-24,0.0012585903357531676,0.2349046467825902,0.2544015150827879
2013-09-25,0.0012263590527963658,0.23641863169961058,0.2515111711908513
2013-09-26,0.0013980287449938008,0.23814666569862084,0.2553564149201462
